text,average_path_length,maximum_path_length,num_clauses,num_phrases,num_subordinating_conjunctions,prop_nouns,prop_verbs,prop_adjectives,prop_pronouns,num_tokens,total_freq,avg_token_length
"Так бы и погибла, если бы не маленький комарик и его маленький фонарик…",2.2857142857142856,10.0,1.0,0.0,1.0,0.1333333333333333,0.0666666666666666,0.1333333333333333,0.0666666666666666,14,99681.4,4.538461538461538
Так бывшего старосту нашли за работой в риге сына - там же и расстреляли.,2.571428571428572,10.0,0.0,3.0,0.0,0.2666666666666666,0.1333333333333333,0.0666666666666666,0.0,15,74276.30000000002,4.285714285714286
"Так в частности, устроена культурная жизнь в США.",1.1111111111111112,4.0,0.0,1.0,0.0,0.2,0.1,0.1,0.0,10,64331.1,5.25
Так все-таки вы не исключаете активизации патриотизма на фоне Украины как двигателя окончательного укрепления Путиным своего рейтинга и обеспечения проблемы своего избрания в 2018-м на окончательно зачищенной политической площадке?,1.967741935483871,24.0,2.0,3.0,1.0,0.3125,0.0625,0.09375,0.0,30,120179.8,7.0
Так зачем нам рисковать и менять шило на мыло?,0.7777777777777778,2.0,0.0,2.0,0.0,0.2,0.2,0.0,0.1,10,52041.6,4.222222222222222
"Так и с ФД: любой математик проверит доказательство даже из той области, в которой он не разбирается.",2.1578947368421053,15.0,0.0,5.0,0.0,0.15,0.1,0.0,0.05,20,114286.9,5.0
"Так и тряслась потихоньку, пока в 1950 году не уехала в благословенную Финляндию.",2.357142857142857,11.0,1.0,2.0,1.0,0.0666666666666666,0.1333333333333333,0.1333333333333333,0.0,15,116601.7,5.3076923076923075
"Так как в таком паровозе процесс вполне ""взрослый"", он снабжен всеми необходимыми и полноразмерному паровозу приборами: манометром, указателем уровня воды в котле и термометром.",1.7241379310344829,16.0,1.0,4.0,1.0,0.3333333333333333,0.0333333333333333,0.1,0.0333333333333333,30,146798.3,6.416666666666667
"Так как я никогда в жизни не рисовал баранов, я повторил для него одну из двух старых картинок, которые я только и умею рисовать - удава снаружи.",2.2413793103448274,17.0,1.0,9.0,1.0,0.1333333333333333,0.1333333333333333,0.0333333333333333,0.0666666666666666,30,133660.9,4.407407407407407
"Так красиво и стройно процесс становления новых научных взглядов выглядит лишь с расстояния в десятки и сотни лет, сквозь призму написанных победителями учебников.",1.875,14.0,1.0,3.0,0.0,0.4,0.08,0.12,0.0,25,115360.8,6.130434782608695
"Так могло быть и в нашем случае, когда двор наполнен тысячей разгневанных мужчин.",1.8571428571428568,12.0,1.0,3.0,1.0,0.2666666666666666,0.2666666666666666,0.0,0.0,15,81399.29999999999,5.3076923076923075
"Так постепенно российское население сбивается с толку и ему внушается мысль о том, что внешнеполитическое признание вины не так уж и важно, а полная правда в этом деле никогда не будет известна.",3.2058823529411766,29.0,1.0,7.0,1.0,0.2,0.0571428571428571,0.1428571428571428,0.0571428571428571,35,158959.3,5.09375
"Так у них, у обличителей и у наблюдателей, создается иллюзия того, что они и в самом деле служат чему-то более высокому.",2.8461538461538463,15.0,1.0,9.0,1.0,0.1481481481481481,0.074074074074074,0.074074074074074,0.1851851851851851,25,124759.8,4.761904761904762
