INPUT:text	INPUT:text1	INPUT:text2	OUTPUT:category	GOLDEN:category	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
Госпиталь формировался в Курске от союза земств и городов .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b780006a84029c3de495	00023f0ffa--63e7ad1303b5dd74ad8e5b2c	00023f0ffa--63e7b780006a84029c3de495	e43f84720598140f3b310ba3ab681ca6	APPROVED	2023-02-11T15:42:56.128
Деревянный стол и две простые деревянные лавки в углу .			[5]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b780006a84029c3de4a9	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b780006a84029c3de4a9	17ca5915ce02f1ae145f3abd083813cf	APPROVED	2023-02-11T15:42:56.939
Хотя защищаться , в сущности , и не собирался .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78017ea1a2f47459ac0	00023f0ffa--63e7ad0803b5dd74ad8e5980	00023f0ffa--63e7b78017ea1a2f47459ac0	036359a6c2bee305f8e6681e9cdc1171	APPROVED	2023-02-11T15:42:56.877
Хотя защищаться , в сущности , и не собирался .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b780577f0875d59ace7d	00023f0ffa--63e7ad0803b5dd74ad8e5980	00023f0ffa--63e7b780577f0875d59ace7d	4d669d1793070792bedd7d5e5952cf9c	APPROVED	2023-02-11T15:42:56.142
Удивительно , ведь нефти и алмазов в регионе нет !			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7806c63877b65b9c13e	00023f0ffa--63e7ad1903b5dd74ad8e5c4f	00023f0ffa--63e7b7806c63877b65b9c13e	9559e682e196460a28f5cb26ab3afc99	APPROVED	2023-02-11T15:42:56.035
Важно приходить в эту мерзость запустения и преображать ее .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7808063982b22090151	00023f0ffa--63e7ad1603b5dd74ad8e5bd7	00023f0ffa--63e7b7808063982b22090151	1b5a445d749ecc39ab8e2860e2352de7	APPROVED	2023-02-11T15:42:56.571
Я не был готов возвратиться в Ленинград и согласился .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7808fb2e27ee93cbe47	00023f0ffa--63e7ad0803b5dd74ad8e5976	00023f0ffa--63e7b7808fb2e27ee93cbe47	a4b3244023da5ea62bf59421375c8adc	APPROVED	2023-02-11T15:42:56.106
Да и налоги в международных водах платить не надо .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78103b5dd74ad8f8850	00023f0ffa--63e7ad0703b5dd74ad8e5970	00023f0ffa--63e7b78103b5dd74ad8f8850	9deb12ef4cb08f2c572279ce22a141a4	APPROVED	2023-02-11T15:42:57.870
Что интересно - нет никаких разногласий и в политике .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b781577f0875d59ace93	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b781577f0875d59ace93	76b3566ecf4bcc4e47686cfaeb0b6050	APPROVED	2023-02-11T15:42:57.434
Я не был готов возвратиться в Ленинград и согласился .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7815e82947f3f46aaf2	00023f0ffa--63e7ad0803b5dd74ad8e5976	00023f0ffa--63e7b7815e82947f3f46aaf2	ecd60521eb66491e7be46fb9792409a0	APPROVED	2023-02-11T15:42:57.271
Удивительно , ведь нефти и алмазов в регионе нет !			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b781800a232967d18fdd	00023f0ffa--63e7ad1903b5dd74ad8e5c4f	00023f0ffa--63e7b781800a232967d18fdd	84acc246a480262b3b2c566783a2d718	APPROVED	2023-02-11T15:42:57.369
Деревянный стол и две простые деревянные лавки в углу .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b781f231c761224fc75a	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b781f231c761224fc75a	d3f1076ed0d20bf413d36733851be64e	APPROVED	2023-02-11T15:42:57.749
Я не был готов возвратиться в Ленинград и согласился .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b782006a84029c3de4cf	00023f0ffa--63e7ad0803b5dd74ad8e5976	00023f0ffa--63e7b782006a84029c3de4cf	3d0c6f73c91d99e725793e5fea657b73	APPROVED	2023-02-11T15:42:58.508
Что интересно - нет никаких разногласий и в политике .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78203b5dd74ad8f8874	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b78203b5dd74ad8f8874	7e36e85a8578cdc430832844aaeff70e	APPROVED	2023-02-11T15:42:58.521
Деревянный стол и две простые деревянные лавки в углу .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7822b041c6b27aa8ad3	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b7822b041c6b27aa8ad3	2dc78db93d4716c7111e33ddf526d8c7	APPROVED	2023-02-11T15:42:58.548
Удивительно , ведь нефти и алмазов в регионе нет !			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7826458d9668b28effe	00023f0ffa--63e7ad1903b5dd74ad8e5c4f	00023f0ffa--63e7b7826458d9668b28effe	10fd751f9c94b401bd85e8ce5e5f0775	APPROVED	2023-02-11T15:42:58.265
Потребуются и опыт , и новые механизмы международного регулирования .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7832b041c6b27aa8af2	00023f0ffa--63e7ad1003b5dd74ad8e5ac6	00023f0ffa--63e7b7832b041c6b27aa8af2	243f7fd89c87f357b98b0ec66753e583	APPROVED	2023-02-11T15:42:59.649
Что интересно - нет никаких разногласий и в политике .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b783800a232967d1903d	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b783800a232967d1903d	69fe160230cffc578c8d3724843b30db	APPROVED	2023-02-11T15:42:59.665
Удивительно , ведь нефти и алмазов в регионе нет !			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b783f231c761224fc7a6	00023f0ffa--63e7ad1903b5dd74ad8e5c4f	00023f0ffa--63e7b783f231c761224fc7a6	752af47e67858b4e4ee3a2f2cdd2a929	APPROVED	2023-02-11T15:42:59.704
Я не был готов возвратиться в Ленинград и согласился .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78438b49f608d4a9dc2	00023f0ffa--63e7ad0803b5dd74ad8e5976	00023f0ffa--63e7b78438b49f608d4a9dc2	a9daff5db3cb00456571326567227965	APPROVED	2023-02-11T15:43:00.152
Удивительно , ведь нефти и алмазов в регионе нет !			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b784577f0875d59aced8	00023f0ffa--63e7ad1903b5dd74ad8e5c4f	00023f0ffa--63e7b784577f0875d59aced8	69d1bc1c7abd9401d58ba6d3134d0df3	APPROVED	2023-02-11T15:43:00.588
Деревянный стол и две простые деревянные лавки в углу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7848fb2e27ee93cbead	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b7848fb2e27ee93cbead	d1e119662fce91c29a7401f6c8b1316f	APPROVED	2023-02-11T15:43:00.347
Что интересно - нет никаких разногласий и в политике .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7848fb2e27ee93cbeb4	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b7848fb2e27ee93cbeb4	eae505bed673664889d0901c4fd4c192	APPROVED	2023-02-11T15:43:00.659
Да и налоги в международных водах платить не надо .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b784ca25f11eaf057205	00023f0ffa--63e7ad0703b5dd74ad8e5970	00023f0ffa--63e7b784ca25f11eaf057205	785639749b43a66edcdf48fd74918b52	APPROVED	2023-02-11T15:43:00.139
Я не был готов возвратиться в Ленинград и согласился .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b785006a84029c3de52d	00023f0ffa--63e7ad0803b5dd74ad8e5976	00023f0ffa--63e7b785006a84029c3de52d	fdd53e0018709e618b46807dc0a705b4	APPROVED	2023-02-11T15:43:01.263
Удивительно , ведь нефти и алмазов в регионе нет !			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b785006a84029c3de537	00023f0ffa--63e7ad1903b5dd74ad8e5c4f	00023f0ffa--63e7b785006a84029c3de537	71e4fd4f33de47ab62fd26f00a87bb70	APPROVED	2023-02-11T15:43:01.470
Что интересно - нет никаких разногласий и в политике .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78531137e5dec1cbbd4	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b78531137e5dec1cbbd4	1bc0fb332567427f09e5a878004e42ce	APPROVED	2023-02-11T15:43:01.431
Да и налоги в международных водах платить не надо .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78538b49f608d4a9de3	00023f0ffa--63e7ad0703b5dd74ad8e5970	00023f0ffa--63e7b78538b49f608d4a9de3	136639f7c795537146b2c03edab2b22f	APPROVED	2023-02-11T15:43:01.095
Деревянный стол и две простые деревянные лавки в углу .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b785800a232967d1906d	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b785800a232967d1906d	1f11a6bd86127ff971401837e0749a11	APPROVED	2023-02-11T15:43:01.123
Да и налоги в международных водах платить не надо .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b786006a84029c3de55d	00023f0ffa--63e7ad0703b5dd74ad8e5970	00023f0ffa--63e7b786006a84029c3de55d	6a1dd7cd195cc2d8a50c7f2413983e1b	APPROVED	2023-02-11T15:43:02.121
Потребуются и опыт , и новые механизмы международного регулирования .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78603b5dd74ad8f8945	00023f0ffa--63e7ad1003b5dd74ad8e5ac6	00023f0ffa--63e7b78603b5dd74ad8f8945	dfe8ff52e2d996b2c37f94ee901526b2	APPROVED	2023-02-11T15:43:02.490
Деревянный стол и две простые деревянные лавки в углу .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78603b5dd74ad8f894d	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b78603b5dd74ad8f894d	1b34f9eb4fa0f59d792564ff79aad3b6	APPROVED	2023-02-11T15:43:02.658
Что интересно - нет никаких разногласий и в политике .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b786800a232967d19094	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b786800a232967d19094	88928023c0821c0bba96c4691144cec7	APPROVED	2023-02-11T15:43:02.309
Да и обнаружилось это в тех авариях не сразу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7868063982b220901ba	00023f0ffa--63e7ad0603b5dd74ad8e592d	00023f0ffa--63e7b7868063982b220901ba	502eebc92e5c05c1893f4afad53a4c7c	APPROVED	2023-02-11T15:43:02.252
Что интересно - нет никаких разногласий и в политике .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7871befc713189a342d	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b7871befc713189a342d	a99695db7fc99367e3b2781bc43935f8	APPROVED	2023-02-11T15:43:03.776
Потребуются и опыт , и новые механизмы международного регулирования .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7872b041c6b27aa8b4c	00023f0ffa--63e7ad1003b5dd74ad8e5ac6	00023f0ffa--63e7b7872b041c6b27aa8b4c	da9580b71eb9b38aa67bf1a41f6df243	APPROVED	2023-02-11T15:43:03.792
Что интересно - нет никаких разногласий и в политике .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b788577f0875d59acf4c	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b788577f0875d59acf4c	5a7165cfabcc8b0a27e23b44ef43c0cf	APPROVED	2023-02-11T15:43:04.910
Потребуются и опыт , и новые механизмы международного регулирования .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b788e0e9031110acdba2	00023f0ffa--63e7ad1003b5dd74ad8e5ac6	00023f0ffa--63e7b788e0e9031110acdba2	9559e682e196460a28f5cb26ab3afc99	APPROVED	2023-02-11T15:43:04.535
Что интересно - нет никаких разногласий и в политике .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7891d35f828b7ff9bb7	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b7891d35f828b7ff9bb7	4e89a143fb486331379d3281a670c404	APPROVED	2023-02-11T15:43:05.645
Деревянный стол и две простые деревянные лавки в углу .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7892b041c6b27aa8b69	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b7892b041c6b27aa8b69	ce9c9c852225ce23eb1e66a322060f17	APPROVED	2023-02-11T15:43:05.153
Да и обнаружилось это в тех авариях не сразу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78938b49f608d4a9e55	00023f0ffa--63e7ad0603b5dd74ad8e592d	00023f0ffa--63e7b78938b49f608d4a9e55	e065e4543fb30eeb540bf4ebad49c7ee	APPROVED	2023-02-11T15:43:05.940
Да и налоги в международных водах платить не надо .			[6]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78940ff837b206d3276	00023f0ffa--63e7ad0703b5dd74ad8e5970	00023f0ffa--63e7b78940ff837b206d3276	c93e32c4294ddeb38933e616284d2f9c	APPROVED	2023-02-11T15:43:05.448
Потребуются и опыт , и новые механизмы международного регулирования .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b789577f0875d59acf61	00023f0ffa--63e7ad1003b5dd74ad8e5ac6	00023f0ffa--63e7b789577f0875d59acf61	01c8f1f2be115bf86816c3246254a03b	APPROVED	2023-02-11T15:43:05.473
Да и обнаружилось это в тех авариях не сразу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b7895e82947f3f46ab8c	00023f0ffa--63e7ad0603b5dd74ad8e592d	00023f0ffa--63e7b7895e82947f3f46ab8c	66a0b81e5d16fe4eb4ad9345d8161b4b	APPROVED	2023-02-11T15:43:05.015
Что интересно - нет никаких разногласий и в политике .			[3]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78a17ea1a2f47459b53	00023f0ffa--63e7ad1c03b5dd74ad8e5ce7	00023f0ffa--63e7b78a17ea1a2f47459b53	9653a1236d461b4a4af6018fd06220f0	APPROVED	2023-02-11T15:43:06.507
Потребуются и опыт , и новые механизмы международного регулирования .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78a5aa2d3277b319e58	00023f0ffa--63e7ad1003b5dd74ad8e5ac6	00023f0ffa--63e7b78a5aa2d3277b319e58	9deb12ef4cb08f2c572279ce22a141a4	APPROVED	2023-02-11T15:43:06.765
Деревянный стол и две простые деревянные лавки в углу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78a6c63877b65b9c1e6	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b78a6c63877b65b9c1e6	39ad7b928dfaa89ddaa97e353de0916b	APPROVED	2023-02-11T15:43:06.043
Да и налоги в международных водах платить не надо .			[1]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78afe1ec76f5c4eceb1	00023f0ffa--63e7ad0703b5dd74ad8e5970	00023f0ffa--63e7b78afe1ec76f5c4eceb1	23a278b8abff705b8b102c3fd1d18ae5	APPROVED	2023-02-11T15:43:06.663
Деревянный стол и две простые деревянные лавки в углу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78b577f0875d59acf99	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b78b577f0875d59acf99	7e36e85a8578cdc430832844aaeff70e	APPROVED	2023-02-11T15:43:07.898
Да и обнаружилось это в тех авариях не сразу .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78b5e82947f3f46abac	00023f0ffa--63e7ad0603b5dd74ad8e592d	00023f0ffa--63e7b78b5e82947f3f46abac	59e7973f82b236b5283cf3112d8fc96a	APPROVED	2023-02-11T15:43:07.302
Деревянный стол и две простые деревянные лавки в углу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78b6c63877b65b9c1f7	00023f0ffa--63e7ad1903b5dd74ad8e5c60	00023f0ffa--63e7b78b6c63877b65b9c1f7	d7da0b420731b5bde1e5215ac04e2821	APPROVED	2023-02-11T15:43:07.093
Это была вторая поездка дяди и племянника в Дуплянку .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78bf231c761224fc83a	00023f0ffa--63e7ad1d03b5dd74ad8e5d0d	00023f0ffa--63e7b78bf231c761224fc83a	f72a276352db7a156709f26cf4ecf4a4	APPROVED	2023-02-11T15:43:07.299
Потребуются и опыт , и новые механизмы международного регулирования .			[4]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78bfe1ec76f5c4ecec1	00023f0ffa--63e7ad1003b5dd74ad8e5ac6	00023f0ffa--63e7b78bfe1ec76f5c4ecec1	f405cb93dae080db91de00d6deb2696c	APPROVED	2023-02-11T15:43:07.484
Как я могу быть и там , и здесь ?			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78c1d35f828b7ff9be6	00023f0ffa--63e7ad0503b5dd74ad8e5923	00023f0ffa--63e7b78c1d35f828b7ff9be6	cc98f3cb33313fbb7309147efe6fa968	APPROVED	2023-02-11T15:43:08.520
Неожиданно резким движением струйка метнулась в сторону и скрылась .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78c31137e5dec1cbca0	00023f0ffa--63e7ad2003b5dd74ad8e5d91	00023f0ffa--63e7b78c31137e5dec1cbca0	022b61ebb0af2b475d380317b2953247	APPROVED	2023-02-11T15:43:08.756
Да и обнаружилось это в тех авариях не сразу .			[2]				https://toloka.yandex.ru/task/37687290/00023f0ffa--63e7b78c8063982b220901fc	00023f0ffa--63e7ad0603b5dd74ad8e592d	00023f0ffa--63e7b78c8063982b220901fc	cc94ca4328867da629bcc114c4aa28ef	APPROVED	2023-02-11T15:43:08.163
